doi_pref,name,coci_open,crossref_close,crossref_visibility,tot_dois,deposits_flag
"10.12911","nn",259,76,nn,nn,nn
"10.12912","nn",41,6,nn,nn,nn
"10.12913","nn",169,56,nn,nn,nn
"10.1292","nn",35724,22418,nn,nn,nn
"10.5902","nn",2401,55,nn,nn,nn
"10.5909","nn",366,17,nn,nn,nn
"10.5911","nn",0,0,nn,nn,nn
"10.5912","nn",99,52,nn,nn,nn
"10.5913","nn",6,1,nn,nn,nn
"10.5914","nn",114,-2,nn,nn,nn
"10.5915","nn",121,-13,nn,nn,nn
"10.5916","nn",1135,45,nn,nn,nn
"10.5917","nn",465,111,nn,nn,nn
"10.5918","nn",202,44,nn,nn,nn
"10.5920","nn",168,18,nn,nn,nn
"10.3403","nn",195,278,nn,nn,nn
"10.15866","nn",612,44,nn,nn,nn
"10.15867","nn",1,0,nn,nn,nn
"10.15868","nn",85,11,nn,nn,nn
"10.15869","nn",2,1,nn,nn,nn
"10.1524","[[Walter de Gruyter GmbH (ID 374)]]",86257,86117,[[open]],[["917762,136695"]],[["true,true"]]
"10.1556","[[Akademiai Kiado Zrt. (ID 425)]]",34506,18908,[[open]],[["28920,3871"]],[["true,true"]]
"10.17660","nn",62085,29057,nn,nn,nn
"10.4022","nn",40,20,nn,nn,nn
"10.4024","nn",441,308,nn,nn,nn
"10.4025","nn",3866,463,nn,nn,nn
"10.1351","nn",79834,134123,nn,nn,nn
"10.1242","[[The Company of Biologists (ID 237)]]",502358,297604,[[open]],[["25859,4045"]],[["true,true"]]
"10.3919","nn",7812,350,nn,nn,nn
"10.3920","[[Wageningen Academic Publishers (ID 8859)]]",10707,3679,[[open]],[["4626,1087"]],[["true,true"]]
"10.3921","[[Elsevier BV (ID 78)]]",262,160,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.3922","nn",717,259,nn,nn,nn
"10.3923","nn",107016,26897,nn,nn,nn
"10.20913","nn",0,0,nn,nn,nn
"10.20914","[[FSBEI HE Voronezh State University of Engineering Technologies (ID 8498)]]",3,-1,[[open]],[["334,449"]],[["false,true"]]
"10.20915","nn",2,0,nn,nn,nn
"10.20916","nn",0,1,nn,nn,nn
"10.20919","nn",10,-2,nn,nn,nn
"10.20932","nn",0,0,nn,nn,nn
"10.20933","nn",0,0,nn,nn,nn
"10.20936","nn",0,0,nn,nn,nn
"10.20937","nn",117,69,nn,nn,nn
"10.20938","nn",6,1,nn,nn,nn
"10.20939","nn",0,0,nn,nn,nn
"10.20940","nn",143,40,nn,nn,nn
"10.20941","nn",2,1,nn,nn,nn
"10.20943","nn",19,6,nn,nn,nn
"10.20944","[[MDPI AG (ID 1968)]]",118,31,[[limited]],[["91335,119346"]],[["true,true"]]
"10.20945","nn",0,0,nn,nn,nn
"10.20946","nn",3,1,nn,nn,nn
"10.20947","nn",9,1,nn,nn,nn
"10.20948","nn",6,0,nn,nn,nn
"10.20849","nn",15,5,nn,nn,nn
"10.20850","nn",1,0,nn,nn,nn
"10.20851","[[University of Adelaide Press (ID 8480)]]",82,2,[[open]],[["284,156"]],[["true,false"]]
"10.20852","nn",34,8,nn,nn,nn
"10.20853","nn",44,-1,nn,nn,nn
"10.20854","nn",1,0,nn,nn,nn
"10.20855","nn",332,81,nn,nn,nn
"10.20856","nn",18,0,nn,nn,nn
"10.20858","nn",51,1,nn,nn,nn
"10.20859","nn",0,0,nn,nn,nn
"10.20860","nn",0,0,nn,nn,nn
"10.20861","nn",12,-1,nn,nn,nn
"10.20862","[[Luchevaya Diagnostika (ID 8452)]]",11,3,[[open]],[["48,101"]],[["false,true"]]
"10.20863","nn",8,2,nn,nn,nn
"10.20864","nn",1,0,nn,nn,nn
"10.20865","nn",0,0,nn,nn,nn
"10.20867","[[Journal of Tourism and Hospitality Management (ID 8526)]]",35,6,[[open]],[["25,96"]],[["true,true"]]
"10.20868","nn",8,3,nn,nn,nn
"10.20869","nn",21,0,nn,nn,nn
"10.20870","nn",263,75,nn,nn,nn
"10.20871","nn",0,0,nn,nn,nn
"10.20872","nn",0,0,nn,nn,nn
"10.20873","nn",6,-3,nn,nn,nn
"10.20874","nn",0,0,nn,nn,nn
"10.20875","nn",1,0,nn,nn,nn
"10.20876","nn",6,4,nn,nn,nn
"10.20878","nn",785,-137,nn,nn,nn
"10.9783","nn",17416,1017,nn,nn,nn
"10.5604","nn",4687,1393,nn,nn,nn
"10.21769","nn",894,195,nn,nn,nn
"10.2177","nn",1357,618,nn,nn,nn
"10.21770","nn",3,0,nn,nn,nn
"10.21771","nn",2,0,nn,nn,nn
"10.21772","nn",1,0,nn,nn,nn
"10.21773","nn",18,6,nn,nn,nn
"10.21774","nn",9,0,nn,nn,nn
"10.21775","nn",222,61,nn,nn,nn
"10.13053","nn",111,10,nn,nn,nn
"10.13054","nn",51,9,nn,nn,nn
"10.13055","nn",39,23,nn,nn,nn
"10.13057","nn",482,96,nn,nn,nn
"10.13058","nn",13,0,nn,nn,nn
"10.13059","nn",1,0,nn,nn,nn
"10.1306","nn",28652,32958,nn,nn,nn
"10.5220","nn",4377,251,nn,nn,nn
"10.2147","nn",113128,46309,nn,nn,nn
"10.21470","nn",8,2,nn,nn,nn
"10.21471","nn",0,0,nn,nn,nn
"10.21472","nn",6,3,nn,nn,nn
"10.21474","nn",139,51,nn,nn,nn
"10.21475","nn",334,-111,nn,nn,nn
"10.21476","nn",55,-18,nn,nn,nn
"10.21477","nn",1,0,nn,nn,nn
"10.21478","nn",42,-1,nn,nn,nn
"10.21479","nn",20,-1,nn,nn,nn
"10.2148","nn",2535,958,nn,nn,nn
"10.12681","nn",2904,1692,nn,nn,nn
"10.14217","nn",517,36,nn,nn,nn
"10.14218","nn",475,133,nn,nn,nn
"10.3724","nn",27762,9656,nn,nn,nn
"10.1657","nn",9460,3185,nn,nn,nn
"10.1658","nn",1834,2736,nn,nn,nn
"10.1659","nn",6067,2480,nn,nn,nn
"10.1660","nn",801,195,nn,nn,nn
"10.1661","nn",25,44,nn,nn,nn
"10.1662","nn",1563,334,nn,nn,nn
"10.1663","nn",5462,2598,nn,nn,nn
"10.1664","nn",546,102,nn,nn,nn
"10.1665","nn",1395,387,nn,nn,nn
"10.1666","nn",19273,10044,nn,nn,nn
"10.1667","nn",39799,19332,nn,nn,nn
"10.3739","nn",2561,712,nn,nn,nn
"10.3740","nn",1102,234,nn,nn,nn
"10.3741","nn",2746,86,nn,nn,nn
"10.3742","nn",282,79,nn,nn,nn
"10.3743","nn",1013,2,nn,nn,nn
"10.3744","nn",1754,411,nn,nn,nn
"10.3745","nn",2556,228,nn,nn,nn
"10.5176","nn",424,63,nn,nn,nn
"10.5177","nn",183,41,nn,nn,nn
"10.5178","nn",74,51,nn,nn,nn
"10.5179","nn",808,274,nn,nn,nn
"10.5180","nn",41,15,nn,nn,nn
"10.5182","nn",316,223,nn,nn,nn
"10.5183","nn",161,55,nn,nn,nn
"10.5184","nn",28,-2,nn,nn,nn
"10.5185","nn",2821,2180,nn,nn,nn
"10.5186","nn",2299,817,nn,nn,nn
"10.5187","nn",1732,128,nn,nn,nn
"10.5188","nn",302,205,nn,nn,nn
"10.5897","nn",26196,6365,nn,nn,nn
"10.5898","nn",867,73,nn,nn,nn
"10.5899","nn",337,57,nn,nn,nn
"10.5900","nn",16,0,nn,nn,nn
"10.5901","nn",595,12,nn,nn,nn
"10.1211","nn",26468,23206,nn,nn,nn
"10.21161","nn",99,-70,nn,nn,nn
"10.21162","nn",32,-1,nn,nn,nn
"10.21163","nn",10,0,nn,nn,nn
"10.21164","nn",6,2,nn,nn,nn
"10.21165","nn",5,0,nn,nn,nn
"10.21166","nn",0,0,nn,nn,nn
"10.21167","nn",0,1,nn,nn,nn
"10.21168","nn",906,26,nn,nn,nn
"10.2117","nn",762,301,nn,nn,nn
"10.21170","nn",0,0,nn,nn,nn
"10.21171","nn",49,4,nn,nn,nn
"10.21172","nn",3,0,nn,nn,nn
"10.1897","[[Wiley (ID 311)]]",39608,61531,[[open]],[["8172784,567515"]],[["true,true"]]
"10.1898","nn",752,127,nn,nn,nn
"10.1899","nn",15400,8925,nn,nn,nn
"10.1900","nn",2763,1267,nn,nn,nn
"10.5211","nn",38,-2,nn,nn,nn
"10.5212","nn",292,-30,nn,nn,nn
"10.5213","nn",1524,433,nn,nn,nn
"10.5214","nn",470,221,nn,nn,nn
"10.5215","nn",14,0,nn,nn,nn
"10.5216","nn",963,123,nn,nn,nn
"10.1024","nn",27743,11440,nn,nn,nn
"10.1191","[[SAGE Publications (ID 179)]]",167160,88918,[[open]],[["2167219,146411"]],[["true,true"]]
"10.1192","nn",290922,200862,nn,nn,nn
"10.7592","nn",205,30,nn,nn,nn
"10.7593","nn",8,1,nn,nn,nn
"10.7594","nn",89,-39,nn,nn,nn
"10.7595","nn",70,-9,nn,nn,nn
"10.7596","nn",12,3,nn,nn,nn
"10.7597","nn",0,0,nn,nn,nn
"10.7598","nn",338,175,nn,nn,nn
"10.7599","nn",368,23,nn,nn,nn
"10.7600","nn",1521,160,nn,nn,nn
"10.7601","nn",3389,824,nn,nn,nn
"10.11150","nn",2779,1599,nn,nn,nn
"10.11151","nn",63,7,nn,nn,nn
"10.11152","nn",698,279,nn,nn,nn
"10.11153","nn",6,4,nn,nn,nn
"10.11154","nn",172,95,nn,nn,nn
"10.1176","nn",610779,381318,nn,nn,nn
"10.17161","nn",1153,266,nn,nn,nn
"10.17162","nn",1,1,nn,nn,nn
"10.17163","nn",23,2,nn,nn,nn
"10.17164","nn",4,-1,nn,nn,nn
"10.17165","nn",3,-1,nn,nn,nn
"10.17206","nn",15,-1,nn,nn,nn
"10.17207","nn",13,-1,nn,nn,nn
"10.17208","nn",82,7,nn,nn,nn
"10.17209","nn",19,1,nn,nn,nn
"10.17210","nn",51,2,nn,nn,nn
"10.17211","nn",2,0,nn,nn,nn
"10.17212","nn",42,3,nn,nn,nn
"10.17213","nn",11,3,nn,nn,nn
"10.17214","nn",2,0,nn,nn,nn
"10.17215","nn",15,-2,nn,nn,nn
"10.21815","nn",64,7,nn,nn,nn
"10.21816","nn",1,1,nn,nn,nn
"10.21817","nn",69,11,nn,nn,nn
"10.21818","nn",1,0,nn,nn,nn
"10.2182","[[SAGE Publications (ID 179)]]",1554,139,[[open]],[["2167219,146411"]],[["true,true"]]
"10.21820","nn",14,5,nn,nn,nn
"10.21821","nn",11,0,nn,nn,nn
"10.21822","[[FSB Educational Establishment of Higher Education Daghestan State Technical University (ID 9278)]]",0,1,[[open]],[["287,126"]],[["false,true"]]
"10.21823","[[Vreden Russian Research Institute of Traumatology and Orthopedics (ID 9273)]]",20,-1,[[open]],[["309,128"]],[["false,true"]]
"10.21824","nn",0,0,nn,nn,nn
"10.21825","nn",123,49,nn,nn,nn
"10.1071","nn",495272,385176,nn,nn,nn
"10.4016","nn",18,11,nn,nn,nn
"10.4017","nn",1644,345,nn,nn,nn
"10.3358","nn",5049,3881,nn,nn,nn
"10.3359","nn",11,0,nn,nn,nn
"10.3360","nn",15,7,nn,nn,nn
"10.3361","nn",0,0,nn,nn,nn
"10.3362","nn",11268,1077,nn,nn,nn
"10.4065","[[Elsevier BV (ID 78)]]",45450,44728,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.4066","nn",1346,394,nn,nn,nn
"10.1074","[[American Society for Biochemistry & Molecular Biology (ASBMB) (ID 28)]]",2996163,1973303,[[open]],[["109326,4635"]],[["true,true"]]
"10.2337","nn",947494,614900,nn,nn,nn
"10.2339","nn",10,3,nn,nn,nn
"10.2340","nn",27816,10413,nn,nn,nn
"10.2341","nn",8871,4091,nn,nn,nn
"10.2342","nn",51,6,nn,nn,nn
"10.2343","nn",10131,12423,nn,nn,nn
"10.2344","[[American Dental Society of Anesthesiology (ADSA) (ID 1191)]]",1286,654,[[open]],[["393,111"]],[["true,true"]]
"10.3989","nn",28008,14375,nn,nn,nn
"10.3990","nn",406,66,nn,nn,nn
"10.5989","nn",42,1,nn,nn,nn
"10.5990","nn",214,28,nn,nn,nn
"10.5991","nn",38,9,nn,nn,nn
"10.5992","nn",185,21,nn,nn,nn
"10.5993","nn",12869,3743,nn,nn,nn
"10.5994","nn",11,1,nn,nn,nn
"10.5995","nn",1,0,nn,nn,nn
"10.5996","nn",46,5,nn,nn,nn
"10.14258","nn",78,9,nn,nn,nn
"10.14259","nn",13,4,nn,nn,nn
"10.14260","nn",343,107,nn,nn,nn
"10.18655","nn",0,0,nn,nn,nn
"10.18656","nn",4,-1,nn,nn,nn
"10.18657","nn",0,0,nn,nn,nn
"10.18658","nn",3,0,nn,nn,nn
"10.18659","nn",6,0,nn,nn,nn
"10.18660","nn",0,0,nn,nn,nn
"10.18661","nn",0,0,nn,nn,nn
"10.18662","nn",32,5,nn,nn,nn
"10.18663","nn",1,0,nn,nn,nn
"10.18664","nn",3,0,nn,nn,nn
"10.18665","nn",56,4,nn,nn,nn
"10.18666","nn",616,67,nn,nn,nn
"10.18667","nn",0,0,nn,nn,nn
"10.18668","nn",14,0,nn,nn,nn
"10.18669","nn",0,0,nn,nn,nn
"10.18671","nn",38,7,nn,nn,nn
"10.18673","nn",29,6,nn,nn,nn
"10.18674","nn",8,5,nn,nn,nn
"10.18675","nn",73,2,nn,nn,nn
"10.18676","nn",16,-14,nn,nn,nn
"10.18677","nn",17,4,nn,nn,nn
"10.4074","nn",925,254,nn,nn,nn
"10.4076","nn",1520,568,nn,nn,nn
"10.4077","nn",857,281,nn,nn,nn
"10.4078","nn",412,51,nn,nn,nn
"10.4079","nn",14,10,nn,nn,nn
"10.4080","nn",97,3,nn,nn,nn
"10.4081","nn",22888,9354,nn,nn,nn
"10.7327","nn",20,4,nn,nn,nn
"10.2979","[[Indiana University Press (ID 1560)]]",14640,1559,[[open]],[["17721,2209"]],[["true,false"]]
"10.2986","nn",24,10,nn,nn,nn
"10.2987","nn",6349,1296,nn,nn,nn
"10.2988","nn",1243,161,nn,nn,nn
"10.2989","[[Informa UK Limited (ID 301)]]",24337,8767,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.2990","nn",423,36,nn,nn,nn
"10.2208","nn",9171,2141,nn,nn,nn
"10.3938","nn",13602,6314,nn,nn,nn
"10.3939","[[Informa UK Limited (ID 301)]]",6,1,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.3940","nn",42,32,nn,nn,nn
"10.3941","nn",232,65,nn,nn,nn
"10.3942","nn",0,0,nn,nn,nn
"10.3943","nn",6,10,nn,nn,nn
"10.3944","nn",1787,812,nn,nn,nn
"10.3945","nn",157543,55639,nn,nn,nn
"10.1259","[[British Institute of Radiology (ID 45)]]",111758,93202,[[open]],[["34856,1307"]],[["true,true"]]
"10.5946","nn",2436,697,nn,nn,nn
"10.5947","nn",32,2,nn,nn,nn
"10.5948","[[Cambridge University Press (CUP) (ID 56)]]",341,12,[[open]],[["1440042,73551"]],[["true,true"]]
"10.5949","[[Cambridge University Press (CUP) (ID 56)]]",2206,-347,[[open]],[["1440042,73551"]],[["true,true"]]
"10.4236","nn",112797,2158,nn,nn,nn
"10.17953","nn",2615,244,nn,nn,nn
"10.17954","nn",1,0,nn,nn,nn
"10.17955","nn",7,2,nn,nn,nn
"10.17956","nn",0,0,nn,nn,nn
"10.17957","nn",342,38,nn,nn,nn
"10.17958","nn",361,15,nn,nn,nn
"10.17959","nn",64,13,nn,nn,nn
"10.17960","nn",29,6,nn,nn,nn
"10.17961","nn",51,6,nn,nn,nn
"10.17962","nn",38,5,nn,nn,nn
"10.17963","nn",1,0,nn,nn,nn
"10.17965","nn",7,0,nn,nn,nn
"10.17966","nn",59,5,nn,nn,nn
"10.17968","nn",1,0,nn,nn,nn
"10.17969","nn",13,1,nn,nn,nn
"10.17970","nn",0,0,nn,nn,nn
"10.17972","nn",22,2,nn,nn,nn
"10.17973","nn",118,68,nn,nn,nn
"10.17974","nn",0,0,nn,nn,nn
"10.17975","nn",8,4,nn,nn,nn
"10.17976","nn",11,1,nn,nn,nn
"10.31274","[[Iowa State University (ID 13687)]]",27,4,[[open]],[["7429,1227"]],[["true,true"]]
"10.1112","[[Wiley (ID 311)]]",77858,70654,[[open]],[["8172784,567515"]],[["true,true"]]
"10.11120","nn",2367,195,nn,nn,nn
"10.11121","nn",68,7,nn,nn,nn
"10.11122","nn",1,0,nn,nn,nn
"10.11124","nn",985,112,nn,nn,nn
"10.11126","nn",3998,-149,nn,nn,nn
"10.4315","[[International Association for Food Protection (ID 2863)]]",86105,97631,[[open]],[["12255,550"]],[["true,true"]]
"10.5589","nn",9914,3366,nn,nn,nn
"10.5590","nn",0,0,nn,nn,nn
"10.5592","nn",53,-3,nn,nn,nn
"10.5593","nn",500,53,nn,nn,nn
"10.1591","nn",0,1,nn,nn,nn
"10.1592","[[Wiley (ID 311)]]",30468,20867,[[open]],[["8172784,567515"]],[["true,true"]]
"10.1593","nn",29960,17971,nn,nn,nn
"10.1595","nn",1651,1747,nn,nn,nn
"10.1596","[[World Bank (ID 558)]]",47849,6148,[[open]],[["18395,3420"]],[["true,true"]]
"10.4271","nn",129139,30811,nn,nn,nn
"10.7287","[[PeerJ (ID 4443)]]",389,-185,[[limited]],[["15201,15296"]],[["true,true"]]
"10.1249","nn",183485,69396,nn,nn,nn
"10.5341","nn",2,6,nn,nn,nn
"10.5342","nn",9,0,nn,nn,nn
"10.5343","nn",2072,577,nn,nn,nn
"10.5344","nn",1867,1237,nn,nn,nn
"10.5345","nn",773,40,nn,nn,nn
"10.5346","nn",186,10,nn,nn,nn
"10.5348","nn",255,103,nn,nn,nn
"10.5349","nn",0,0,nn,nn,nn
"10.5350","nn",214,69,nn,nn,nn
"10.5351","nn",1250,66,nn,nn,nn
"10.1197","[[Elsevier BV (ID 78)]]",29416,14294,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.1198","[[Informa UK Limited (ID 301)]]",89884,39830,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.1199","[[BioOne (ID 404)]]",3685,942,[[limited]],[["679,192"]],[["true,true"]]
"10.1200","nn",927436,676604,nn,nn,nn
"10.1075","[[John Benjamins Publishing Company (ID 1757)]]",170875,-9323,[[open]],[["69353,6373"]],[["true,true"]]
"10.2143","nn",11366,5856,nn,nn,nn
"10.1620","nn",19942,21601,nn,nn,nn
"10.1621","nn",720,389,nn,nn,nn
"10.1622","[[SAGE Publications (ID 179)]]",39,84,[[open]],[["2167219,146411"]],[["true,true"]]
"10.1623","[[Informa UK Limited (ID 301)]]",10096,5094,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.1624","nn",1261,642,nn,nn,nn
"10.1625","nn",143,27,nn,nn,nn
"10.1626","nn",13997,5585,nn,nn,nn
"10.15320","nn",1,0,nn,nn,nn
"10.15321","nn",4,1,nn,nn,nn
"10.15323","nn",16,6,nn,nn,nn
"10.15324","[[The Korean Society for Clinical Laboratory Science (ID 5978)]]",112,-3,[[open]],[["135,111"]],[["true,true"]]
"10.15325","[[Institute of Electrical and Electronics Engineers (IEEE) (ID 263)]]",218,39,[[limited]],[["2966961,465591"]],[["true,true"]]
"10.15326","nn",147,43,nn,nn,nn
"10.15327","nn",0,1,nn,nn,nn
"10.15328","nn",56,6,nn,nn,nn
"10.15329","nn",0,0,nn,nn,nn
"10.1533","[[Elsevier BV (ID 78)]]",28097,5034,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.15382","nn",0,0,nn,nn,nn
"10.15383","nn",5,2,nn,nn,nn
"10.15384","nn",58,1,nn,nn,nn
"10.15385","nn",13,4,nn,nn,nn
"10.15386","nn",310,123,nn,nn,nn
"10.15387","nn",0,0,nn,nn,nn
"10.15388","nn",817,154,nn,nn,nn
"10.15389","nn",36,5,nn,nn,nn
"10.3801","nn",1267,1840,nn,nn,nn
"10.3802","nn",3325,1093,nn,nn,nn
"10.3803","nn",2449,551,nn,nn,nn
"10.3804","nn",252,15,nn,nn,nn
"10.3805","nn",266,127,nn,nn,nn
"10.3806","nn",443,111,nn,nn,nn
"10.3807","nn",2781,1034,nn,nn,nn
"10.3808","nn",1684,1220,nn,nn,nn
"10.3809","nn",541,484,nn,nn,nn
"10.9746","nn",8125,1504,nn,nn,nn
"10.9747","nn",39,1,nn,nn,nn
"10.9748","nn",9,1,nn,nn,nn
"10.9749","nn",206,150,nn,nn,nn
"10.9750","nn",2,0,nn,nn,nn
"10.9751","nn",2,0,nn,nn,nn
"10.9752","nn",76,-29,nn,nn,nn
"10.9753","nn",438,214,nn,nn,nn
"10.20533","nn",537,65,nn,nn,nn
"10.20534","nn",9,0,nn,nn,nn
"10.20535","[[Kyiv Politechnic Institute (ID 8421)]]",27,1,[[open]],[["1430,1475"]],[["true,true"]]
"10.20536","nn",5,-1,nn,nn,nn
"10.20537","[[Izhevsk Institute of Computer Science (ID 8417)]]",445,56,[[open]],[["998,351"]],[["true,false"]]
"10.20538","[[Siberian State Medical University (ID 8418)]]",8,2,[[open]],[["99,196"]],[["false,true"]]
"10.20539","nn",0,0,nn,nn,nn
"10.20541","nn",3,2,nn,nn,nn
"10.20542","nn",7,0,nn,nn,nn
"10.20543","nn",3,1,nn,nn,nn
"10.20544","nn",17,2,nn,nn,nn
"10.20545","nn",0,0,nn,nn,nn
"10.20546","nn",581,132,nn,nn,nn
"10.1034","[[Wiley (ID 311)]]",406190,292158,[[open]],[["8172784,567515"]],[["true,true"]]
"10.1036","nn",20,8,nn,nn,nn
"10.1123","nn",165977,43923,nn,nn,nn
"10.3905","nn",33362,15079,nn,nn,nn
"10.3906","nn",6413,2211,nn,nn,nn
"10.3916","[[Grupo Comunicar (ID 2274)]]",1305,-13,[[open]],[["501,90"]],[["true,true"]]
"10.31540","[[LP4MK STKIP PGRI Lubuklinggau (ID 16632)]]",0,0,[[open]],[["0,48"]],[["false,true"]]
"10.31543","nn",0,0,nn,nn,nn
"10.31544","nn",1,0,nn,nn,nn
"10.31545","[[Institute of Agrophysics Polish Academy of Sciences (ID 16399)]]",0,0,[[open]],[["180,35"]],[["true,false"]]
"10.31546","nn",0,0,nn,nn,nn
"10.3155","[[Informa UK Limited (ID 301)]]",4114,3970,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.31550","nn",0,0,nn,nn,nn
"10.31551","nn",0,0,nn,nn,nn
"10.31552","nn",0,0,nn,nn,nn
"10.31555","nn",0,0,nn,nn,nn
"10.31556","nn",0,0,nn,nn,nn
"10.31558","nn",0,0,nn,nn,nn
"10.31559","nn",1,0,nn,nn,nn
"10.3156","nn",911,460,nn,nn,nn
"10.31560","nn",0,0,nn,nn,nn
"10.31562","nn",0,0,nn,nn,nn
"10.31563","nn",0,0,nn,nn,nn
"10.31565","[[Korean Writing Association (ID 16691)]]",0,0,[[open]],[["0,63"]],[["false,true"]]
"10.31566","nn",0,0,nn,nn,nn
"10.31567","nn",0,0,nn,nn,nn
"10.31568","nn",0,0,nn,nn,nn
"10.3157","nn",1092,150,nn,nn,nn
"10.7887","nn",414,234,nn,nn,nn
"10.7888","nn",721,718,nn,nn,nn
"10.7889","nn",14,4,nn,nn,nn
"10.7895","nn",289,64,nn,nn,nn
"10.7896","nn",180,33,nn,nn,nn
"10.7897","nn",689,308,nn,nn,nn
"10.7899","[[Brighthall (ID 4650)]]",365,90,[[open]],[["235,49"]],[["true,true"]]
"10.7900","nn",212,104,nn,nn,nn
"10.7901","nn",1132,709,nn,nn,nn
"10.13189","nn",624,3,nn,nn,nn
"10.1331","[[Elsevier BV (ID 78)]]",7270,5847,[[closed]],[["15073575,1663799"]],[["true,true"]]
"10.1332","nn",20705,2254,nn,nn,nn
"10.1668","nn",1827,2312,nn,nn,nn
"10.1669","nn",2217,2950,nn,nn,nn
"10.1670","nn",8817,2403,nn,nn,nn
"10.1671","nn",14530,3623,nn,nn,nn
"10.1672","nn",12934,6708,nn,nn,nn
"10.1673","nn",6165,2470,nn,nn,nn
"10.1674","nn",10459,3356,nn,nn,nn
"10.3759","nn",1231,818,nn,nn,nn
"10.3762","nn",20910,13392,nn,nn,nn
"10.3763","[[Informa UK Limited (ID 301)]]",8096,4474,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.3764","nn",1102,195,nn,nn,nn
"10.1183","nn",181737,130060,nn,nn,nn
"10.5151","nn",1044,-863,nn,nn,nn
"10.5152","nn",6061,2021,nn,nn,nn
"10.13182","nn",28246,45865,nn,nn,nn
"10.5040","nn",3623,2,nn,nn,nn
"10.3171","[[Journal of Neurosurgery Publishing Group (JNSPG) (ID 1754)]]",429484,323576,[[open]],[["30905,2675"]],[["true,true"]]
"10.7827","nn",84,11,nn,nn,nn
"10.7828","nn",28,17,nn,nn,nn
"10.7829","nn",173,-9,nn,nn,nn
"10.7831","nn",22,4,nn,nn,nn
"10.7832","nn",37,-1,nn,nn,nn
"10.7833","nn",145,1,nn,nn,nn
"10.7834","nn",27,6,nn,nn,nn
"10.7835","nn",141,59,nn,nn,nn
"10.7836","nn",306,28,nn,nn,nn
"10.7837","nn",416,17,nn,nn,nn
"10.7838","nn",301,2,nn,nn,nn
"10.7839","nn",53,5,nn,nn,nn
"10.7840","nn",1138,11,nn,nn,nn
"10.7841","nn",241,27,nn,nn,nn
"10.1090","nn",342379,242205,nn,nn,nn
"10.18812","nn",0,0,nn,nn,nn
"10.18813","nn",0,0,nn,nn,nn
"10.18814","nn",205,-4,nn,nn,nn
"10.18815","nn",1,0,nn,nn,nn
"10.18816","nn",0,0,nn,nn,nn
"10.18817","nn",0,0,nn,nn,nn
"10.18819","nn",2,0,nn,nn,nn
"10.18820","nn",373,25,nn,nn,nn
"10.18821","[[Izdatelstvo Meditsina (ID 8037)]]",34,-3,[[open]],[["203,129"]],[["true,true"]]
"10.18823","nn",4,0,nn,nn,nn
"10.18824","nn",0,0,nn,nn,nn
"10.18825","nn",1,0,nn,nn,nn
"10.18826","nn",2,0,nn,nn,nn
"10.18827","nn",0,0,nn,nn,nn
"10.18829","nn",0,0,nn,nn,nn
"10.18830","nn",0,1,nn,nn,nn
"10.18831","nn",25,4,nn,nn,nn
"10.18832","nn",397,17,nn,nn,nn
"10.18833","nn",11,3,nn,nn,nn
"10.18835","nn",0,0,nn,nn,nn
"10.18836","nn",23,6,nn,nn,nn
"10.18837","nn",0,0,nn,nn,nn
"10.18838","nn",1,0,nn,nn,nn
"10.18839","nn",0,0,nn,nn,nn
"10.18840","nn",2,0,nn,nn,nn
"10.18841","nn",0,0,nn,nn,nn
"10.18842","nn",0,0,nn,nn,nn
"10.18843","nn",1,0,nn,nn,nn
"10.18844","nn",114,16,nn,nn,nn
"10.18845","nn",68,6,nn,nn,nn
"10.18846","nn",0,0,nn,nn,nn
"10.18847","nn",1,0,nn,nn,nn
"10.18848","nn",3131,154,nn,nn,nn
"10.1361","[[Springer Nature (ID 297)]]",11296,15020,[[open]],[["11021468,1230426"]],[["true,true"]]
"10.2298","nn",41312,19561,nn,nn,nn
"10.9770","nn",475,18,nn,nn,nn
"10.9771","nn",30,9,nn,nn,nn
"10.9772","nn",29,-3,nn,nn,nn
"10.9773","nn",465,180,nn,nn,nn
"10.9774","nn",5838,859,nn,nn,nn
"10.1519","nn",55722,10308,nn,nn,nn
"10.15190","nn",150,-36,nn,nn,nn
"10.15191","nn",220,11,nn,nn,nn
"10.15192","nn",21,7,nn,nn,nn
"10.15193","nn",30,3,nn,nn,nn
"10.15194","nn",3,0,nn,nn,nn
"10.15195","nn",660,156,nn,nn,nn
"10.15196","nn",31,-13,nn,nn,nn
"10.15197","nn",28,11,nn,nn,nn
"10.15198","nn",6,0,nn,nn,nn
"10.1099","[[Microbiology Society (ID 345)]]",722714,437825,[[open]],[["57230,3323"]],[["true,true"]]
"10.1166","nn",92820,70095,nn,nn,nn
"10.1167","nn",192049,114472,nn,nn,nn
"10.3367","nn",42932,13807,nn,nn,nn
